audio_energy_mean,audio_energy_std,audio_energy_max,has_audio,Id
0.045598190277814865,0.014404995366930962,0.09125035256147385,True,0890a020e02c5f1d80645307eb05a347
0.03783516213297844,0.03960123285651207,0.18561959266662598,True,e1fdfdadbe8ddf6defbc30bb5074dcc0
0.12174306064844131,0.07534707337617874,0.3235629200935364,True,cf860f2f88c7793066def70ef55543a1
0.052121806889772415,0.024058979004621506,0.10352803766727448,True,5ef9880d2387fea5a7da30f7bc63de2a
0.14728519320487976,0.05576036497950554,0.2901058793067932,True,8676e56f9a732b19aa3c434da7a60dfe
0.044147927314043045,0.017043091356754303,0.12635135650634766,True,c626e03398a1935bd198aa711a1b4ddc
0.15158827602863312,0.07008253037929535,0.30436861515045166,True,3daed1313074581c82d7a2c16ba19f81
0.016908904537558556,0.0024944792967289686,0.023610029369592667,True,65eb12ea479b232978d59c021a2f27b4
0.005298169795423746,0.004954510368406773,0.04379891976714134,True,54ee173370a757fd2426725d57aafabd
0.03403237834572792,0.02542758360505104,0.10256589204072952,True,71f025cc00a9d413437fdca3a482f64d
0.04972996190190315,0.011692125350236893,0.06994816660881042,True,dd15062013348542667072890988b46f
0.2162635773420334,0.0687541589140892,0.3181358575820923,True,c815f2ab0be7239765a5cda7abf71d30
0.1712089329957962,0.057010918855667114,0.27446866035461426,True,13b1f2af187b4b958a47d8bd10657ca0
0.023848511278629303,0.015113940462470055,0.08482793718576431,True,6db7daaf81b66ecad54fb8cbb0fbd5ce
0.10164562612771988,0.04280104488134384,0.20329371094703674,True,1154f27f058c7e50a674c34182ad44ae
0.012278955429792404,0.006511651910841465,0.03298664838075638,True,e025e92cf3e14401a38532c21bf28125
0.024275796487927437,0.018636606633663177,0.08869051933288574,True,a31bf16f5a8926935ec49df95542e9ff
0.16561464965343475,0.04639903083443642,0.25382426381111145,True,2d822d385fb9c815878914bc7afc803f
0.12642404437065125,0.08481663465499878,0.3162840008735657,True,46c4ff73fe6d8192ddc82c13bdd04c08
0.11099822074174881,0.0497150719165802,0.20654627680778503,True,3c1c22f8c54e76ff9944e81cd59f3298
0.1086217612028122,0.03156591206789017,0.1906861513853073,True,8eab8ddf7090a46970c9687736f39dcf
0.16959001123905182,0.14043806493282318,0.4237673580646515,True,c57a846e7a8f1c01addd35c1f69d1505
0.0828915685415268,0.02639700472354889,0.13828864693641663,True,df9de97cf7b6eb858c61d1e4920782f0
0.05449395254254341,0.05696208402514458,0.24513573944568634,True,99df08cd4e757af72769f7fc00a12bfe
0.04102431610226631,0.02186013013124466,0.10591558367013931,True,befe75828edf76b3eac3676f96dfbf7d
0.16202937066555023,0.060076601803302765,0.32772859930992126,True,ce5bddcde4c79acee23d142dec55fec7
0.05944075062870979,0.024918964132666588,0.12722471356391907,True,6081c2ee9c4a2a381465fba4763170e1
0.08664315938949585,0.056570783257484436,0.18708983063697815,True,0c83aa3dfd5c85175e150bd7c3e9591e
0.02087915875017643,0.01891152746975422,0.07538385689258575,True,3ba35f572b58d4752ed7cbc27afe659d
0.0864226222038269,0.02984393946826458,0.15616832673549652,True,59f9585abd782ae299664eab1cceb8d2
0.061920471489429474,0.05552409961819649,0.25004616379737854,True,eb15fe9ef5ca938465424d39c502ef7e
0.03640631213784218,0.05409875512123108,0.23921427130699158,True,bd81460ae9fb6f50131c1f8a514921a7
0.02552175521850586,0.02539929188787937,0.11179418861865997,True,19170857040fdf6dce245c4e6810e28f
0.19657012820243835,0.07929928600788116,0.3198494613170624,True,507d2e23eefd8bdc6b31c344b6b7a645
0.07264386117458344,0.07450808584690094,0.27617233991622925,True,bf5eb17840a4dbb1c9f3c143ebc701d1
0.08343461900949478,0.04127778485417366,0.1800202876329422,True,7fc9bd82ab981b4a475ebcdac5bb0072
0.048614297062158585,0.03245548531413078,0.14954490959644318,True,e9611464dc253eb0ef3cb3fb343eba55
0.11457078903913498,0.05893610045313835,0.2655833959579468,True,bf81644954a61dde182d7e03795aadfc
0.06028762459754944,0.029893536120653152,0.15042968094348907,True,99e429a325a439dc5fb22b27f4127819
0.21412716805934906,0.08947088569402695,0.4510076344013214,True,21df33db999f548e2091d03d5c939da4
0.26839712262153625,0.07149776816368103,0.40629199147224426,True,ba79d0fa22819333cde42fc17016b346
0.09439687430858612,0.05393565073609352,0.211221843957901,True,c38afb1fb85d3bf38912d340a4a3ce9e
0.12971609830856323,0.08419853448867798,0.3996163010597229,True,3f69ab81cd1e97fdfa3dffaf6395d79b
0.08712416887283325,0.062099091708660126,0.28191107511520386,True,d154572ab5d0cf68a602ae466084fe68
0.03943294286727905,0.021996520459651947,0.07731445133686066,True,ac6319bbbc2b34fdac5dae46b53fee08
0.03094477951526642,0.015671635046601295,0.07918364554643631,True,0f48a3969c147c2185986e8e9a188c37
0.1177319884300232,0.06742138415575027,0.28485000133514404,True,2198898386cef6f0cd773e7847790a33
0.04690946266055107,0.03208073228597641,0.17587968707084656,True,56c26b7e3ae1ae0466cdf83b6c82f4a6
0.029342450201511383,0.03259963542222977,0.1685839146375656,True,0f2fa2ca10af9dc4574dd97561bea4bb
0.1019519716501236,0.07902440428733826,0.2796272337436676,True,ded04e58938a22a709b97d344f7e0cc9
0.06552322953939438,0.04803460091352463,0.22322481870651245,True,45556c95bd6325bf92112611b8718796
0.022879905998706818,0.03489090874791145,0.19564571976661682,True,a9cfdd14303b50865817dd524a33426b
0.00989878736436367,0.007065519690513611,0.02885540761053562,True,acb51ac2505ab9bb573f57517e1f406e
0.06675415486097336,0.056741196662187576,0.2272331714630127,True,af958f32b18e52ac843691b2c5717cac
0.08177989721298218,0.05019489675760269,0.18455234169960022,True,316ee00a1c28f50dd71e4cba20c44fe4
0.08855849504470825,0.0849093347787857,0.32467368245124817,True,01b676a9697d1d4e8bc1012f9b528cc5
0.054709404706954956,0.046464186161756516,0.13237568736076355,True,7f484aa562ce025a21b00207f799ed02
0.00302950874902308,0.0007121990784071386,0.005451519507914782,True,f355c908759879b08452814236f419f2
0.010287994518876076,0.011579735204577446,0.026948248967528343,True,d62f8b78bc12e52002905cb7ec404489
0.13617748022079468,0.03477545455098152,0.1876526176929474,True,353dcd29be3ddb6e154c4b6200fa5770
0.030062837526202202,0.025373298674821854,0.1160639300942421,True,6ca6da8baaaac2c37111f94db3fc72b2
0.15839223563671112,0.04599251598119736,0.2481139898300171,True,3cde80dfbd6b0cdddb4398f13485b641
0.05431853234767914,0.07061173766851425,0.23654676973819733,True,9a1c1b266e7dcc1c446597f73a752be8
0.25790056586265564,0.07737937569618225,0.39446455240249634,True,0194c04c48f01f8d309d6c0a7f3e3fa4
0.02355780452489853,0.011264323256909847,0.053743235766887665,True,447b76a0cbb65a034d43f1edb5bbd0c4
0.019656330347061157,0.018115606158971786,0.07774923741817474,True,b98a3b22799d60b607479ded799191ac
0.05573008581995964,0.01702110655605793,0.10095205903053284,True,a5865edbcc0cdcea149555cab1018844
0.015443623065948486,0.011081293225288391,0.05755668506026268,True,debae1c9b89aac65ee9af2ede57c5f38
0.06111554801464081,0.04523302614688873,0.2268628627061844,True,d43578e463820ca4d3ca7cca6e55a7a3
0.055607546120882034,0.03800062835216522,0.21868367493152618,True,69b8e5e0c2bf55f722aedefaac42f025
0.1526745706796646,0.051991332322359085,0.28874191641807556,True,985a8f2c8778d204ce1f58d08fb56879
0.08670548349618912,0.07462531328201294,0.2970820367336273,True,773f31fea1ceae9f3139c3b4c8f560a6
0.03104548715054989,0.020636942237615585,0.09947707504034042,True,1b8137f3f95543c29512d8f4f850e6e8
0.10466809570789337,0.06680140644311905,0.2754916250705719,True,e8efc50da9b0c2a608aa82b7d53b5080
0.026972560212016106,0.027688348665833473,0.11758081614971161,True,1695d3d33c135927e480c71ccff0bbdb
0.02089034393429756,0.010037487372756004,0.06904441118240356,True,97d6db052d61aa3100c177d51cc78755
0.1266150325536728,0.07872218638658524,0.32979816198349,True,de493f4bda111a0a1f83cc859178a82d
0.06846927851438522,0.06475374847650528,0.28498491644859314,True,d03d8172939e1e5a847d6cbe8915e5c6
0.0038599721156060696,0.0015567035879939795,0.006604950875043869,True,b4b14b33d7d098487986bf15b6e739d6
0.02643333002924919,0.006794314831495285,0.04530838876962662,True,5dee530d8bdb9f7aced11d874b4b71eb
0.2550221085548401,0.12936635315418243,0.5859972834587097,True,77c501cdfe6b132caa52c46e04d3ad47
0.06271274387836456,0.026111630722880363,0.1500566303730011,True,11e153edb4e45d29dd2e9a7f4471231e
0.1135755404829979,0.04689428210258484,0.24762499332427979,True,8bed94153491eb629951fd43eb68099a
0.041194088757038116,0.044404298067092896,0.24878078699111938,True,c57073ae2e767edde3f6f9649fb74b7f
0.10318171232938766,0.07941947132349014,0.25561243295669556,True,e9b278adff370dfdd05d8b18be5af119
0.004027600400149822,0.00215617916546762,0.010869957506656647,True,009b5df68920810e8ff534117bd46d61
0.0717802494764328,0.04550926014780998,0.24436847865581512,True,875e2f350c7a7fea54014dfe6bd23b4e
0.04384351894259453,0.03688179329037666,0.1879901885986328,True,3aac2cddaab4f2d7bede36a09d2b0140
0.004811849910765886,0.0022117483895272017,0.015888355672359467,True,d41b85a0a8efa7791336e74dbd44078d
0.2231292724609375,0.041429270058870316,0.3625468909740448,True,f7439e8736d8094e23ad71b84e5f36e8
0.06687311828136444,0.0660247653722763,0.3157077431678772,True,a6473b503a4a52663d3fe2f0c98183f4
0.14206433296203613,0.06411843746900558,0.3206312358379364,True,de821ba4c87778aaba5b9b70fd2399c6
0.04192935675382614,0.04038844257593155,0.21934032440185547,True,1a4edcb29eaf0643d65b1276c99c3ad2
0.003965388983488083,0.006270737387239933,0.02775510400533676,True,049cc6da8ab691ec7e4d86c5fa73f3f8
0.060264796018600464,0.01980753056704998,0.12569968402385712,True,e36ef2ab345d012094de978d204f67fe
0.005133596248924732,0.01149767730385065,0.08138193935155869,True,b11f05379112ddf57740142f41177cb6
0.006811663508415222,0.0023924477864056826,0.014897448942065239,True,c8a30b3c777bc53f5b3cb1ccfa28acd6
0.07642143964767456,0.04521183297038078,0.2475730925798416,True,0f82326f670da2a976e63ac531ed6a44
0.06895292550325394,0.06979844719171524,0.246234729886055,True,94774e32b75a1223de3fdc9308c76fd5
0.09051389992237091,0.03025452047586441,0.2117994874715805,True,e0ef7d339879bf63f5bf88f13d15e90f
0.1287337839603424,0.03526989370584488,0.23479239642620087,True,190f82ca0b881f364d8833492225f912
0.006512712687253952,0.004998986609280109,0.033411625772714615,True,0458eb4de3acf37efbc9bb877e242753
0.18118250370025635,0.09309887140989304,0.4141768217086792,True,3a746305d0cba4279d21b2f49b206f73
0.17140762507915497,0.0757560133934021,0.3744654953479767,True,0a0079ca125853615d6851304060ce1d
0.022074608132243156,0.02724464423954487,0.1282816231250763,True,beeb8cd3684059e90dbf98ce2ee0f809
0.07704606652259827,0.05957649648189545,0.2388792484998703,True,fc4062932c92fa34b8e4e118681cd9a7
0.01572045311331749,0.00523737957701087,0.04065924510359764,True,194f7e6c15f304d7dc7c5061c5d38a21
0.007285741623491049,0.008131521753966808,0.037804171442985535,True,e94ef21dc5bcb4e59d6538995c581b24
0.09436251223087311,0.06077590584754944,0.2310107797384262,True,65af55107e1b7b8b9b764fa146f77699
0.0791478157043457,0.0608348585665226,0.23063145577907562,True,465db0d1184110f8f8a635b6bd3c5a7c
0.26703229546546936,0.061770640313625336,0.46942585706710815,True,fa6e5b7855a9aa93bd35684eee5d4b4f
0.17884472012519836,0.10089264810085297,0.43469905853271484,True,7ff73e46fa8a97ae146d4731ff381679
0.014679734595119953,0.012741941027343273,0.05028579756617546,True,262201c05d7da24aa13a458cc58b9ac8
0.08131672441959381,0.08102886378765106,0.2814428210258484,True,6ff43daf5b4326986e763895aeb22a5b
0.20732899010181427,0.042978279292583466,0.31037425994873047,True,778341caaf1289d6c7a5ff00dd0e265c
0.043491169810295105,0.015846844762563705,0.1113259345293045,True,337eb5a352d523c8660700036787ec47
0.07940841466188431,0.062182795256376266,0.25872066617012024,True,e258fefef245a1ba5892b2410d52de8b
0.2579420506954193,0.051890142261981964,0.42371344566345215,True,b42ebc46ecaa253410cff0cad113f48b
0.13696148991584778,0.0730004757642746,0.2817854881286621,True,d361e7f8d2600aeb33493286b0888194
0.19037392735481262,0.08491025865077972,0.3828422427177429,True,b6056f43a7def0db2866bf359a6e280d
0.025844627991318703,0.014519196934998035,0.10044834017753601,True,ddacbc77acc408b71ac3308174acace9
0.09117774665355682,0.05560865253210068,0.3610365390777588,True,558543a8a59da242ed53515b0af3664f
0.01327527780085802,0.02242698334157467,0.1779979020357132,True,0330e35b3c616df3ee2bed3b3d2f5d1f
0.0815802812576294,0.06165359914302826,0.2818150222301483,True,606fdbae2ed9e26a81ace683a91aecb1
0.009425098076462746,0.007689016871154308,0.039367783814668655,True,965dd4a69e7f45871c11cefeb54cd834
0.1555137187242508,0.059811823070049286,0.3054950535297394,True,c5bc37a58c42bb57f0585e15370bb4fd
0.035828955471515656,0.020688263699412346,0.10380883514881134,True,180e35042aba66d9df9d433d6adfaf6e
0.1151718720793724,0.034689124673604965,0.19483381509780884,True,c1262f6a418472e5b5d8d017cd60edf0
0.07551553100347519,0.0550977997481823,0.2806699573993683,True,38ea1aaa155d1cf226a3fe302a62d8f7
0.1901330053806305,0.05127618834376335,0.35149645805358887,True,7a96254f423b85a3619123eadd0b7109
0.2567625045776367,0.018846314400434494,0.3099721074104309,True,3603920e5ab8fee7e97f6e1ff1095ccd
0.032398026436567307,0.03661680966615677,0.2597636282444,True,d28202924cba88b8db001341f3d78672
0.2681784927845001,0.05641086772084236,0.4371771812438965,True,72d7e854dedccbcb44822145bdf6604d
0.1033795177936554,0.0640355795621872,0.2519080936908722,True,d1fd3a195a241c379849a2afedb68ca7
0.0011695772409439087,0.00046883971663191915,0.0020862575620412827,True,97eafb7d08adbad55f79fd1b98f6dc6e
0.037218689918518066,0.05671203136444092,0.2462834268808365,True,e4f87c06ad7c11d898cddee5b996f670
0.034302689135074615,0.02363574132323265,0.09389545023441315,True,759e4e22af7861c7d9bdf8334686b2c1
0.05222659558057785,0.03775304555892944,0.20483554899692535,True,1275059ebbdcd92d6f5a883c070b3866
0.13545675575733185,0.040309350937604904,0.2244909256696701,True,3bd5a91aae0d216dd4afe6542e726e04
